category,product_type,site,site_type,ships_from,title,price,shipping,pickup,currency,condition,url,image_url
gundam,cards,eBay,marketplace,international,Gundam Card Game Official Card Sleeves 02 Set of 4 New Japan,57.0,0.0,False,USD,New,https://www.ebay.com/itm/137602119648?_skw=gundam&hash=item2009b9b7e0:g:Z4YAAeSwCsZqeIUt,https://i.ebayimg.com/images/g/Z4YAAeSwCsZqeIUt/s-l225.jpg
gundam,cards,eBay,marketplace,international,Gundam Card Game: Card Case Set with Dice Case [EVX09] Japanese New,229.0,28.0,False,USD,New,https://www.ebay.com/itm/198565711172?_skw=gundam&hash=item2e3b704d44:g:gTAAAeSwjSBqfGSr&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGay%2FYehNGeByjJasRWuYNAnzNX8Sz9cV8Ni26K0i%2B%2BuRfYVg%2FY4f%2BqGOIR0ay%2FXAy1WOKcu6cHcV2Ao7EOkZi4qbynKM8V5kxyIbhRw5f7mvU%2BjDoyHULO%2BzABvX2kGI1zD87zD7fNX9g%2FjXx8SdXmsP2o%2Fu%2BKYfH2T5JBw5uYWJMLwg8FH%2BN5JYVHw1V92CcK726b3Hy9pWVOO4Jp3XaDjBpKEqHunasxUA6bXLXvnopIBq8202dVu8EG9D0KHsp5pTgsFDhcqzala6iwUV0Q2,https://i.ebayimg.com/images/g/gTAAAeSwjSBqfGSr/s-l225.jpg
gundam,cards,eBay,marketplace,us,US STOCK GUNDAM CARD GAME 2026 Chinese New Year Red Pocket Promo SEALED EXRP-014,24.99,0.0,False,USD,New,https://www.ebay.com/itm/206099667027?_skw=gundam&hash=item2ffc7f5853:g:xEoAAeSwdAxpoiCP&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZy5mx79cG%2FxgduiaBqaIS%2Bsm5%2FoossTWTzvMJxad9y%2BRMxFYeu5Wc562HruJYQ%2Btw3yMfiPUrYvRu8TIotRMsLMfE%2FFmLNp4lE1BsnvEGSYdr480WWyfnUCIyda8%2F631BBurAyLIwlnasVrTTLClbdvCYC3U4X60eKiMp8%2FCd1pTaPbvBnk7HJh%2B98h5yaMT4sW1HN%2FIPzUt5wtfjZatu3XafabybvRrT2YEWO8HbkO13z3PnB1HFfHPjpOaAQ7KJtpdwGd7vEQRHafARZ7%2FFu,https://i.ebayimg.com/images/g/xEoAAeSwdAxpoiCP/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"#19 Char's Z'Gok Mobile Suit Gundam, Bandai Hobby HGUC 1/144",12.0,0.0,False,USD,New,https://www.ebay.com/itm/178251688883?_skw=gundam&hash=item2980a0ebb3:g:dFMAAeSwlmBqO~Ii,https://i.ebayimg.com/images/g/dFMAAeSwlmBqO~Ii/s-l225.jpg
gundam,cards,eBay,marketplace,us,Gundam Card Game Official Card Sleeves - Shinning Gundam vs Master Gundam Sealed,31.99,0.0,False,USD,Ungraded,https://www.ebay.com/itm/398289975509?_skw=gundam&hash=item5cbbeeb8d5:g:6s0AAeSw0hNqgNZq,https://i.ebayimg.com/images/g/6s0AAeSw0hNqgNZq/s-l225.jpg
gundam,cards,eBay,marketplace,us,Gundam Card Game Freedom Ascension Booster Box GD05 BANDAI English *SHIPS NOW*,224.99,0.0,False,USD,New/Factory Sealed,https://www.ebay.com/itm/318735485830?_skw=gundam&hash=item4a361d8b86:g:q1AAAeSw86VqZo6m,https://i.ebayimg.com/images/g/q1AAAeSw86VqZo6m/s-l225.jpg
gundam,cards,eBay,marketplace,us,GUNDAM TCG FREEDOM ASCENSION GD05 BOOSTER BOX Factory Sealed 24 Packs English,209.95,0.0,False,USD,New/Factory Sealed,https://www.ebay.com/itm/168611055113?_skw=gundam&hash=item2742008609:g:v38AAeSweu9qfdB7,https://i.ebayimg.com/images/g/v38AAeSweu9qfdB7/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai HG 1/144 Ξ XI Gundam (The Sorcery Of Nymph Circe),84.99,5.99,False,USD,New,https://www.ebay.com/itm/198454183668?_skw=gundam&hash=item2e34ca86f4:g:068AAeSwnCNqOjin,https://i.ebayimg.com/images/g/068AAeSwnCNqOjin/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,BAN2535355 Bandai SD-EX Standard Hello Kitty & RX-78-2 Gundam 'Gundam',25.2,,False,USD,New,https://www.ebay.com/itm/198514999088?_skw=gundam&hash=item2e386a7f30:g:tfUAAeSwzDRqaOmK,https://i.ebayimg.com/images/g/tfUAAeSwzDRqaOmK/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Gundam UC Gouf Ignited (Heine Westenfluss Custom) HG 1/144 Model Kit,39.18,0.0,False,USD,New,https://www.ebay.com/itm/147504789111?_skw=gundam&hash=item2257f87677:g:46IAAeSwicVqiT1g,https://i.ebayimg.com/images/g/46IAAeSwicVqiT1g/s-l225.jpg
gundam,cards,eBay,marketplace,us,Gundam Card Game Darkness Finger GD05-110 R Rare NM Master Gundam Command,3.0,,False,USD,Ungraded,https://www.ebay.com/itm/800546964022?_skw=gundam&hash=itemba64514236:g:f6EAAeSwhrBqgSLA,https://i.ebayimg.com/images/g/f6EAAeSwhrBqgSLA/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,MG 1/100 Dom (New Ver.) Mobile Suit Gundam Model Kit Bandai Hobby,44.99,0.0,False,USD,New,https://www.ebay.com/itm/287484536105?_skw=gundam&hash=item42ef69e529:g:KJEAAeSwxMpqZYx~,https://i.ebayimg.com/images/g/KJEAAeSwxMpqZYx~/s-l225.jpg
gundam,cards,eBay,marketplace,us,Gundam Card Game GD05-068 Shining Gundam Super Mode R+ Alt Art English,26.0,,False,USD,Ungraded,https://www.ebay.com/itm/407163832141?_skw=gundam&hash=item5eccdb074d:g:lnMAAeSw0FZqimbp,https://i.ebayimg.com/images/g/lnMAAeSw0FZqimbp/s-l225.jpg
gundam,cards,eBay,marketplace,international,Gundam Card Game Domon Kasshu GD005-097 V Jump Promo Toyotaro Japanese,19.99,0.0,False,USD,Ungraded,https://www.ebay.com/itm/168629344756?_skw=gundam&hash=item27431799f4:g:6QcAAeSwyIRqh7Uh,https://i.ebayimg.com/images/g/6QcAAeSwyIRqh7Uh/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai G-Gundam GOD GUNDAM RG 1/144 Model Kit USA Seller,45.95,0.0,False,USD,New,https://www.ebay.com/itm/137549333057?_skw=gundam&hash=item2006944241:g:U8UAAeSwhthqg~gU,https://i.ebayimg.com/images/g/U8UAAeSwhthqg~gU/s-l225.jpg
gundam,model_kit,eBay,marketplace,international,Bandai Mobile Suit Gundam Wing Hero Collection 7-Figures Pilots Set Toy W 2002,39.9,25.6,False,USD,New,https://www.ebay.com/itm/115920289497?_skw=gundam&hash=item1afd633ed9:g:eWsAAOSwnNBXYP-M&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbrMuQjozEQ%2Fbg%2F5XtTmAPsPwu%2Ff7Hk8qL8Urx9JlYqoQQjdOBWjH0%2BTbzMPDP22jf9OUm%2B7kvtYrzlWZzR3pOSQIHmzW4uN40gyCppf2Zpf755kTiohNvXWo6E0HZoRsmoCbyGZKi01s40vdo3vb1CKRzDdQZ7HRIWOV1hBZQChonB4%2FSaOgpCw%2BOUvyCl0F2va0OBagGEyjQgEOHpPYas4YZui2fhJ9LlChQLq3RWcv3dNkfE25gDMFesDanBRL0HcuvkFqAkkJuXb74isSGv,https://i.ebayimg.com/images/g/eWsAAOSwnNBXYP-M/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,HG 1/144 GTO MS-06C-6/R6 Zaku II Type C-6 Mecha Model Kit Figure Toy Gift Robots,17.99,0.0,False,USD,New,https://www.ebay.com/itm/236819433301?_skw=gundam&hash=item372389c755:g:FFEAAeSwkB5qCBOj&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGb4FdVrI3w0FL1L%2FJUY999B4rMS4yP2Zyhuf4NcZyu7zYhefaxtnNQH8Sojjp3rtb6Vk%2FTKVvDwJ8LQYPcN8nfAufO%2BG8tMMZW4Y8UNQoAoeTZlRH8YRjZO4WrtWSnBTPApqghjD7AQi6SgKqjdinjeRBPX3h%2Bb%2BkhLguu9ph1BC%2FIq63eFkanaN7yplx3phdBKnkfd5KQsDv2a60CWAD5P3UYT9uaH9gQH%2B9iHikQNnoTBPfsdva098DyeDgwUgDRhuVZZAV5qeQ%2B2KlhIDpRa,https://i.ebayimg.com/images/g/FFEAAeSwkB5qCBOj/s-l225.jpg
gundam,cards,eBay,marketplace,us,EX Base Custom Rain RW - Gundam TCG,10.25,6.0,False,USD,Ungraded,https://www.ebay.com/itm/257625804257?_skw=gundam&hash=item3bfbb1cde1:g:AHYAAeSwRo9qYeip,https://i.ebayimg.com/images/g/AHYAAeSwRo9qYeip/s-l225.jpg
gundam,cards,eBay,marketplace,us,Gundam Deathscythe Hell Store Tournament 03 R Holo Gundam Promo Card GD03-021 NM,9.98,0.0,False,USD,Ungraded,https://www.ebay.com/itm/177944135414?_skw=gundam&hash=item296e4c06f6:g:ZWUAAeSwBDppr4Vj,https://i.ebayimg.com/images/g/ZWUAAeSwBDppr4Vj/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Gundam Sandrock EW Gundam Wing: Endless Waltz Bandai Hobby MG 1/100,48.0,0.0,False,USD,New,https://www.ebay.com/itm/128011804474?_skw=gundam&hash=item1dce191f3a:g:FRMAAeSwlDZqcvyh,https://i.ebayimg.com/images/g/FRMAAeSwlDZqcvyh/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"#70 MS-14S Char's Gelgoog Mobile Suit Gundam, Bandai Hobby HGUC",20.0,0.0,False,USD,New,https://www.ebay.com/itm/188555189100?_skw=gundam&hash=item2be6c3db6c:g:FTQAAeSwKXpqO~GC,https://i.ebayimg.com/images/g/FTQAAeSwKXpqO~GC/s-l225.jpg
gundam,cards,eBay,marketplace,us,Bandai Gundam Card Game Gundam Barbatos 1st Form LR Illus Rare Foil GD02-054,29.0,,False,USD,Ungraded,https://www.ebay.com/itm/398313178130?_skw=gundam&hash=item5cbd50c412:g:wtMAAeSwRHNqiRsd,https://i.ebayimg.com/images/g/wtMAAeSwRHNqiRsd/s-l225.jpg
gundam,cards,eBay,marketplace,us,Bandai V2 Gundam GD01-JOTLR Gundam Card Game Full Art Foil Unit ENG,15.0,,False,USD,Ungraded,https://www.ebay.com/itm/800542056034?_skw=gundam&hash=itemba64065e62:g:4w0AAeSw19lqf~s~,https://i.ebayimg.com/images/g/4w0AAeSw19lqf~s~/s-l225.jpg
gundam,cards,eBay,marketplace,us,Gundam Card Game GD05-034 Gaia Gundam (LR+) English Near Mint,18.0,,False,USD,Ungraded,https://www.ebay.com/itm/366623108145?_skw=gundam&hash=item555c70ac31:g:MMsAAeSw92lqilyv&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZGPpyLVg6BWkDOZ14XgA%2Fpc%2FnbFV8hMrMA6kz5dVvXHxXyMcrd0Z7PG4SYVgjxL9m9%2BrL2n2qYfkkoUDUM1MZ%2FF1gVoiXvt4FeHyg7JzQnQSZgGQv6vWSeSIMqmciBWO46bJJ%2BIdVWspWw3vfti0Adz0GL8tdOKm2sC6WmjS2i7LW5jxK6BWS6jHt8SGuyTDkvhqPGl5w1ualkCnvlkSo5GDmdRsAd992%2BSHMymp6K%2BoB40xLkENZwQkx96z6FVmjwwbUINqJ%2Frs5hlDzb305N,https://i.ebayimg.com/images/g/MMsAAeSw92lqilyv/s-l225.jpg
gundam,cards,eBay,marketplace,international,Gundam Card Game JAP EX Base EXBP-030 P from Dice Case [EVX09] only card [Seal],155.0,8.0,False,USD,Ungraded,https://www.ebay.com/itm/198565796403?_skw=gundam&hash=item2e3b719a33:g:n2QAAeSw5glqfvkc,https://i.ebayimg.com/images/g/n2QAAeSw5glqfvkc/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Gundam: Requiem for Vengeance Gundam EX High Grade 1:144 Scale Model Kit,33.99,5.0,False,USD,New,https://www.ebay.com/itm/226658223339?_skw=gundam&hash=item34c5e204eb:g:NV0AAOSwa09n3biD,https://i.ebayimg.com/images/g/NV0AAOSwa09n3biD/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hobby HGCC #177 Turn A Gundam HG 1/144 Model Kit USA Seller,19.95,0.0,False,USD,New,https://www.ebay.com/itm/147447355782?_skw=gundam&hash=item22548c1986:g:bHEAAeSwskFqiKXB,https://i.ebayimg.com/images/g/bHEAAeSwskFqiKXB/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Action Base #5 Clear (For 1/144 & 1/100 Gundam) Model Kit Bandai Hobby,9.0,0.0,False,USD,New,https://www.ebay.com/itm/185845582834?_skw=gundam&hash=item2b45428bf2:g:qnsAAeSw10tqO~Eq,https://i.ebayimg.com/images/g/qnsAAeSw10tqO~Eq/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Gundam Hyaku-Shiki Ver. 2.0 MG 1/100 Model Kit USA Seller,84.95,0.0,False,USD,New,https://www.ebay.com/itm/137461374030?_skw=gundam&hash=item2001561c4e:g:SxQAAeSwSUlqimVj,https://i.ebayimg.com/images/g/SxQAAeSwSUlqimVj/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Gundam HGUC MS-14A Mass Production Gelgoog Cannon HG 1/144 Kit USA Seller,29.45,0.0,False,USD,New,https://www.ebay.com/itm/137607195679?_skw=gundam&hash=item200a072c1f:g:RoUAAeSwVZ5qih1S,https://i.ebayimg.com/images/g/RoUAAeSwVZ5qih1S/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,HG 1/144 Red Comet Zaku Gundam Model Kit Assembly Action Figure Collectible Toy,13.99,0.0,False,USD,New,https://www.ebay.com/itm/366434240113?_skw=gundam&hash=item55512ec671:g:VmoAAeSwkuZqFQ1u,https://i.ebayimg.com/images/g/VmoAAeSwkuZqFQ1u/s-l225.jpg
gundam,cards,eBay,marketplace,us,Nu Gundam Gundam Card Game - GD05-017 LR+ Alt Art ,50.0,,False,USD,Ungraded,https://www.ebay.com/itm/407163765672?_skw=gundam&hash=item5eccda03a8:g:FigAAeSwl01qill8,https://i.ebayimg.com/images/g/FigAAeSwl01qill8/s-l225.jpg
gundam,cards,eBay,marketplace,us,GUNDAM CARD GAME TCG MASTER ASIA GD05-089 LR+ English Rare,120.0,,False,USD,Ungraded,https://www.ebay.com/itm/366623109691?_skw=gundam&hash=item555c70b23b:g:B4MAAeSw7dJqil1n&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbF8%2FXhHx3XWMOJ%2BRN3BM3kL%2FKIWOCE6oVep%2FqAH1hMcv3KFyieS5LaHnkmnN5i%2FLzBXCWTeXuTUDRgzY1w4jxN5s6m%2FrlnLR8%2BSSgKPGeiLNgnAOQdUxa5nSupWul7q4gzF5wKAIgxBTLs0DoPc0Geu4efiew3vefZPUm3Q0pJevS5SbaXyBASPgG1f51I1YFotv22pOptJX0tFzpO%2BGrnwfSKbXOv3%2FsDxkY4PZeZMshROKsT3pPIH9I2wZd4PBGD2KzCNxSgA7g93chmbkrR,https://i.ebayimg.com/images/g/B4MAAeSw7dJqil1n/s-l225.jpg
gundam,other,eBay,marketplace,us,HGUC 1/144 MS-08TX/N Efreet Nacht,20.99,0.0,False,USD,New,https://www.ebay.com/itm/406988314291?_skw=gundam&hash=item5ec264d6b3:g:-4YAAeSwIihqKFn3&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbPBDLgvpfVqERnhcCmKalGE1ad6P5Df%2BjSXibjsh6DMTzkLDzd5Y5UFTsOt%2B4WUUfq%2FoLTAA4nSHC53gNy7FXb9IChSzotZo388%2Fqg9k%2FRvmNSqIslgbw0SmMgZxnpJ%2F9SoIwXsZ2BoTDek%2F3VUpneoua5AamQkPVguMxsvjoFa%2FqbFzLJhopNKizIHf5xdtjh1M5ZOjUw%2Bw1P267me8ecvXXZytOkLDB3hhOPSz0mjU%2Bz6yD%2BUeFsSfffeOGpVy2HiQHOj%2FZlosBzWb%2F1zWbw,https://i.ebayimg.com/images/g/-4YAAeSwIihqKFn3/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,HG 1/144 MS-07H-8 Gouf Flight Type Model Kit Anime Action Figure Toy Gift,29.9,0.0,False,USD,New,https://www.ebay.com/itm/389966307054?_skw=gundam&hash=item5acbcd9eee:g:wuQAAeSwI-5p9lHJ&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGad3ZpiaSeR1G1%2FltR8Yn6LCibbPz9KXTeQJ0VIt11csO8m81%2BJNs2zM3X2c%2BJjdAUogYte2P5oXdJpjkNT2bRdq1kALhxWL3D0C5mmCG3lQIXwykFTNx7bnNWrO2Q5vrtxeB77kbJc5Y0cIC%2By5CvgCvbXurcNlH%2B0rIa3C4gpQ7TNjjH0EuDil1LGk3qe1ed0FT4qeT8k8vXB6fQiL%2BXMIY34gmcbU72TchJQZIBIs4Sc9%2B%2BlRMGafndoGQX9FlmvN8TET1oym7DJF9xulzrs,https://i.ebayimg.com/images/g/wuQAAeSwI-5p9lHJ/s-l225.jpg
gundam,cards,eBay,marketplace,international,Genuine Bandai - Gundam Tcg Beta version Card Sleeves 70pcs Sealed,99.95,0.0,False,USD,New,https://www.ebay.com/itm/227385592983?_skw=gundam&hash=item34f13ccc97:g:VQgAAeSw~U1qEMgw&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGamw3ecbWgm1fdomd4C6zRV1z8HRnADk2TQDtVjgrXtVa6qLfzMEXRwLnZaJZpd7zANDn572vO6mtE6ECJhBwMif0IIkiyImLEmu3O2u67Z1cCu1LbDweWUsFyEcIkYCuT%2FrHV39og8QRO5d%2BXWd9rAu%2BI2Vnb32BmOwaGD4qF2m8bbB%2FfCg22TVq7k1Cvpzf4RYeXQv55VdcF%2F22a0AEC1MxEG8bv3z8ycWzSS%2Bf5kdCHZIt6%2BmY13V5VmnqEHzSe5NBVPnsX52g71kiecKAx%2B,https://i.ebayimg.com/images/g/VQgAAeSw~U1qEMgw/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"#78 MSN-04 Acguy Mobile Suit Gundam, Bandai Hobby HGUC",20.0,0.0,False,USD,New,https://www.ebay.com/itm/187571438544?_skw=gundam&hash=item2bac2103d0:g:g84AAeSwbyJqO~FA,https://i.ebayimg.com/images/g/g84AAeSwbyJqO~FA/s-l225.jpg
gundam,cards,eBay,marketplace,us,EX Resource Custom G Fighter Rain/Allenby - Gundam TCG,9.25,6.0,False,USD,Ungraded,https://www.ebay.com/itm/257659431519?_skw=gundam&hash=item3bfdb2ea5f:g:fYMAAeSwYwRqcPV6,https://i.ebayimg.com/images/g/fYMAAeSwYwRqcPV6/s-l225.jpg
gundam,model_kit,eBay,marketplace,international,RG 1/144 RX-78-2 Gundam RG 1/144 MS-06S Zaku II Hatsune Miku Ver. Set of 2,170.0,0.0,False,USD,New,https://www.ebay.com/itm/227364928600?_skw=gundam&hash=item34f0017c58:g:V70AAeSwrWBqGwuX,https://i.ebayimg.com/images/g/V70AAeSwrWBqGwuX/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"#26 Gundam Calibarn The Witch from Mercury, Bandai Hobby HG 1/144",24.0,0.0,False,USD,New,https://www.ebay.com/itm/188555189079?_skw=gundam&hash=item2be6c3db57:g:ag4AAeSwtcVqO~G8,https://i.ebayimg.com/images/g/ag4AAeSwtcVqO~G8/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai HG Strike Noir Gundam,19.99,5.99,False,USD,New,https://www.ebay.com/itm/198512677862?_skw=gundam&hash=item2e384713e6:g:vOAAAeSwAzZqW~Cz,https://i.ebayimg.com/images/g/vOAAAeSwAzZqW~Cz/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"#89 MS-18E Kampfer Gundam 0080, Bandai Hobby HGUC",26.0,0.0,False,USD,New,https://www.ebay.com/itm/177706640897?_skw=gundam&hash=item2960242601:g:UxgAAeSwQERqO~Is,https://i.ebayimg.com/images/g/UxgAAeSwQERqO~Is/s-l225.jpg
gundam,model_kit,eBay,marketplace,international,RG 1/144 RX-78-2 Gundam Ver.2.0 [Hatsune Miku Ver.] Model Kit Premium Bandai,89.5,0.0,False,USD,New,https://www.ebay.com/itm/227364922128?_skw=gundam&hash=item34f0016310:g:khAAAeSw8xJqGwpW,https://i.ebayimg.com/images/g/khAAAeSw8xJqGwpW/s-l225.jpg
gundam,cards,eBay,marketplace,us,Gundam Card Game Store Tournament Kit 2026 Vol. 2 (GD 26-②) - New Sealed English,24.99,0.0,False,USD,New/Factory Sealed,https://www.ebay.com/itm/800488852271?_skw=gundam&hash=itemba60da8b2f:g:n9IAAeSwB7tqenjZ,https://i.ebayimg.com/images/g/n9IAAeSwB7tqenjZ/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,BAN2156349 Bandai MG Gundam AGE-2 Normal 'Gundam AGE',35.99,0.0,False,USD,New,https://www.ebay.com/itm/117307586146?_skw=gundam&hash=item1b5013b662:g:M0MAAeSw-1dqWmU0,https://i.ebayimg.com/images/g/M0MAAeSw-1dqWmU0/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hobby Gundam Wing Tallgeese I Ver. EW MG 1/100 Model Kit USA Seller,59.95,0.0,False,USD,New,https://www.ebay.com/itm/137501982767?_skw=gundam&hash=item2003c1c02f:g:jUkAAeSw-MtqiK7Y&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYnnA051OqGT0fHYEXR8KmlN2pX1hrWjRWjWhlw75JJAORnWXaWUvQXMSoFY2NLTlK3Ww3z4dwYD4EHJOhS0Bdi0d1w4i%2BvBAdiRUPHHWfDRpv%2FNcoehnqu0k%2FAFoLnHTqr9PUj5HAJtktSOSB5mta0yjcornoJbJGqlzRAssP9ESkocsWUutblEE7eyP82z%2BOtntDl0Vqls%2FgWljuHPqmyUbMZ4bSfIMmbxLsyTwsoVJA87ljuJZqzuBBiVPPjllH%2B6poVpxN6wYrTINM2EPsN,https://i.ebayimg.com/images/g/jUkAAeSw-MtqiK7Y/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hobby Gundam SEED Freedom Mighty Strike Freedom Gundam HG 1/144 Model Kit,33.95,0.0,False,USD,New,https://www.ebay.com/itm/136934597829?_skw=gundam&hash=item1fe1f024c5:g:3l8AAeSwoAJqikxG&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGap6ZmxuD1eU49xUoN%2B7SHXfzaAGsGoqXX2cuTC%2BupFr8VZ%2FMTVeDMd1f8Mcp4UzXGVOGYBNJ9g%2FgAMUE162PyseriD4i7FqQfeSLyv6qusxiTOpV4idF7HvVTHv753g0v3XYf%2BPkk0X26%2B8Mk2pix1jX%2B3mxCdRZNdd3azUFwry%2FrDbqJIXlM0aoqMAT1GQpbl8Hqm29eMVFwgRTeuZiGToH6JifQAOSHaGn92AA%2BAAVfcrlJPd0XGHg52tqRMFHTojjCo1k90WlbBAi441mWz,https://i.ebayimg.com/images/g/3l8AAeSwoAJqikxG/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hobby #07 RX-178 Gundam MK II Titans RG 1/144 Model Kit,33.0,0.0,False,USD,New,https://www.ebay.com/itm/198587657515?_skw=gundam&hash=item2e3cbf2d2b:g:WMwAAeSwoAJqiQuE,https://i.ebayimg.com/images/g/WMwAAeSwoAJqiQuE/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"#7 Union Flag Graham Custom Gundam 00, Bandai Hobby HG 00",16.0,0.0,False,USD,New,https://www.ebay.com/itm/188555189087?_skw=gundam&hash=item2be6c3db5f:g:YBkAAeSwA8BqO~IZ,https://i.ebayimg.com/images/g/YBkAAeSwA8BqO~IZ/s-l225.jpg
