category,product_type,site,site_type,ships_from,title,price,shipping,pickup,currency,condition,url,image_url
gundam,cards,eBay,marketplace,international,Domon Kasshu R GD05-097 Promo V Jump Freedom Ascension Gundam Card Game Japanese,6.99,0.0,False,USD,Ungraded,https://www.ebay.com/itm/398310756292?_skw=gundam&hash=item5cbd2bcfc4:g:u0kAAeSwpEtqiA6V,https://i.ebayimg.com/images/g/u0kAAeSwpEtqiA6V/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,BAN2091785 Bandai Gundam: High Grade: Universal Century: 1/144: Loto Twin Set,30.81,0.0,False,USD,New,https://www.ebay.com/itm/168641564452?_skw=gundam&hash=item2743d20f24:g:4dQAAeSwbr9qj0UY&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaSP0Bhsmpgd9WqbJgrA5E%2BWkvofaESc4bqWO1gveyDcZuWF0aMf%2BBdPRwhFK5DPHdN5sjingLklFo7jFXnxrbn0732mW23LPAWZk9Z%2BbYQj5iG5GwJtEQRDiGJpy%2FPZPrNTBzJ%2Fzk2GLEjtqSlXm2tvn88Y8VkhQ2UeQR7Err68jAgXb%2B60c0XRhtmqyPfjkyvSY1NXUyJgynv0Mzvauu8inBPeK3cpa7Z8r5c4JjUoyTq6dETRFWEln68VvJhQ4AQR%2FqJNLzvP%2Bj7WKoSvvOv,https://i.ebayimg.com/images/g/4dQAAeSwbr9qj0UY/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Gundam 1/144 HGBF #014 XM-X9999 Crossbone Gundam Maoh Model Kit,44.99,0.0,False,USD,New,https://www.ebay.com/itm/237060179138?_skw=gundam&hash=item3731e344c2:g:LAoAAeSw7QVqoevO&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbYdNpIsNNGRN6Rsd8bjmQZFxWpEmx8Hg%2BxARIAaYqw1ravEtdIpmITvL4%2BjYWj79ibzh5DUihVKNtSGb%2F55NX3vSIcrtE%2FbQG1ftx%2Fz%2B20JIPxkVxH1GG1Vx45I3Mpi%2FRqeSbK%2FXyT1vMX3kSzEA2Z9xr%2FfG878I8nZ0Fcb2VDQP3PRdWP0ELHkvuQ6NDfBC6XYlXnFVWQUyRlJ1s0KqctqTHhHPoKXuP3%2FaBXyEqWzP%2Fsd31NQtivDHkvFVlZ9LQwVDcBiGKH5UafgXo1vu6G,https://i.ebayimg.com/images/g/LAoAAeSw7QVqoevO/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai G Gundam Shining Gundam RG 1/144 Model Kit USA SELLER,37.96,0.0,False,USD,New,https://www.ebay.com/itm/137584913188?_skw=gundam&hash=item2008b32b24:g:e-IAAeSwgQFqo7WG,https://i.ebayimg.com/images/g/e-IAAeSwgQFqo7WG/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,MG 1/100 Dom (New Ver.) Mobile Suit Gundam Model Kit Bandai Hobby,44.99,0.0,False,USD,New,https://www.ebay.com/itm/287484536105?_skw=gundam&hash=item42ef69e529:g:KJEAAeSwxMpqZYx~,https://i.ebayimg.com/images/g/KJEAAeSwxMpqZYx~/s-l225.jpg
gundam,cards,eBay,marketplace,us,100 MIXED Gundam TCG Cards Bulk Lot- C/U/R holos/LR from GD02/GD03/GD04/GD05,15.0,2.99,False,USD,New,https://www.ebay.com/itm/318805143762?_skw=gundam&hash=item4a3a4470d2:g:tkQAAeSwzf9qlaGe,https://i.ebayimg.com/images/g/tkQAAeSwzf9qlaGe/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"#269 Gouf Ignited (Heine Westenfluss Custom) Mobile Suit Gundam SEED DESTINY, B",34.0,0.0,False,USD,New,https://www.ebay.com/itm/178251688941?_skw=gundam&hash=item2980a0ebed:g:AqQAAeSwiRFqO~Gn,https://i.ebayimg.com/images/g/AqQAAeSwiRFqO~Gn/s-l225.jpg
gundam,cards,eBay,marketplace,international,Presale Gundam Card Game ~ EX Base EXBP-033 Char & MSN-02 Zeong Promo Card 9/26,34.99,0.0,False,USD,Ungraded,https://www.ebay.com/itm/407149107183?_skw=gundam&hash=item5ecbfa57ef:g:8s0AAeSwvLhqgd4s,https://i.ebayimg.com/images/g/8s0AAeSwvLhqgd4s/s-l225.jpg
gundam,model_kit,eBay,marketplace,international,PSL Bandai EXCEED MODEL TRINITY RX-78-2 Gundam Complete Set Capsule Toys Gashapo,74.99,16.99,False,USD,New,https://www.ebay.com/itm/327336657352?_skw=gundam&hash=item4c36c901c8:g:4WoAAeSwJm1qlsea,https://i.ebayimg.com/images/g/4WoAAeSwJm1qlsea/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Mobile Suit Gundam RX-78-2 Ver. Ka Ver Ka MG 1/100 Model Kit USA Seller,38.95,0.0,False,USD,New,https://www.ebay.com/itm/137621506767?_skw=gundam&hash=item200ae18acf:g:dSUAAeSwFTFqo5rw,https://i.ebayimg.com/images/g/dSUAAeSwFTFqo5rw/s-l225.jpg
gundam,other,eBay,marketplace,international,PSL Gundam Exceed Model Trinity RX-78-2 Premium Gashapon Capsule Vers Japan NEW,98.99,14.58,False,USD,New,https://www.ebay.com/itm/206548552840?_skw=gundam&hash=item301740cc88:g:DQsAAeSwn91qosOw,https://i.ebayimg.com/images/g/DQsAAeSwn91qosOw/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hobby SEED Gundam Astray Gold Frame Amatsu Mina RG 1/144 Model Kit USA,40.95,0.0,False,USD,New,https://www.ebay.com/itm/147360893081?_skw=gundam&hash=item224f64c899:g:NzgAAeSwa1Bql1mZ,https://i.ebayimg.com/images/g/NzgAAeSwa1Bql1mZ/s-l225.jpg
gundam,cards,eBay,marketplace,us,Freedom Ascension Booster Box GD05 Gundam Card Game SEALED ENGLISH,203.99,0.0,False,USD,New/Factory Sealed,https://www.ebay.com/itm/287532832036?_skw=gundam&hash=item42f24ad524:g:6f8AAeSw0zlqhJF6,https://i.ebayimg.com/images/g/6f8AAeSw0zlqhJF6/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai HG 1/144 Ξ XI Gundam (The Sorcery Of Nymph Circe),84.99,6.99,False,USD,New,https://www.ebay.com/itm/198454183668?_skw=gundam&hash=item2e34ca86f4:g:068AAeSwnCNqOjin,https://i.ebayimg.com/images/g/068AAeSwnCNqOjin/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Gundam: Requiem for Vengeance Gundam EX High Grade 1:144 Scale Model Kit,28.51,5.0,False,USD,New,https://www.ebay.com/itm/226658223339?_skw=gundam&hash=item34c5e204eb:g:LCoAAeSw-1lqoIn-,https://i.ebayimg.com/images/g/LCoAAeSw-1lqoIn-/s-l225.jpg
gundam,model_kit,eBay,marketplace,international,ENTRY GRADE 1/144 Gundam Ukiyo-e Package Ver. Set of 4 Japan,160.0,0.0,False,USD,New,https://www.ebay.com/itm/377472840538?_skw=gundam&hash=item57e322735a:g:L5EAAeSw0fJqnAP3&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbx2eML%2F1soxZsIDEFOr5WnUrgrljfKNq1jgiGx81mqXyX6qxW3PP3GuE%2FGf3thavDdhhHSDm2rQTSl%2B5GLNDJ0sAv%2FKnVA2pWhjSWAqBEsOOy0NSdwTLryt43WIMhXbzf1Tmu6f7SfLixMtXuObHix%2Fr4dFqGIrWG1wIooYcgay4BhovcvX9WuM4fpvu8M8YzwkEdjRxepOf5q%2BzhI4N9cSKMz2UZJ82fgscMSav0u61WwSHSXl01wET655jvUuaN4Zo95Jcyf6k4wXceWSPIn,https://i.ebayimg.com/images/g/L5EAAeSw0fJqnAP3/s-l225.jpg
gundam,other,eBay,marketplace,international,Bandai MG Iron Blooded Orphans Gundam Barbatos Lupus Genuine Replacement Parts,17.0,9.99,False,USD,New,https://www.ebay.com/itm/407051243111?_skw=gundam&hash=item5ec6250e67:g:K74AAeSwYCVpJEYr&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaCB5tPXhX8iKRS5d6sRJ5RhAHAwDYC1eIy%2FTx1YMMz9n2vVczcjBIea1y%2FyLo5uVZpdmmku96JdusWjgJW0gWhbEyKhk9l15tLIkoQ8Ho%2BAXxxqErZj6C5IRzxXUnQxoo2Ou2b47BqkzCyDWIdxJ9XNy7d6AczcqxG0oMqDzwYrol6K4kHZwIilRGVyM19tY3nWmmPWlUauAE7V1nnYOFFlX57OXgxIslRwEtmOjYIdX7KjCQMQY9Vcqp2VvGilebcnjXQv2nHBaJkS3uUL9nA,https://i.ebayimg.com/images/g/K74AAeSwYCVpJEYr/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hobby SEED Destiny Gundam Strike Freedom MG 1/100 Model Kit USA Seller,65.95,0.0,False,USD,New,https://www.ebay.com/itm/147496882198?_skw=gundam&hash=item22577fd016:g:QpwAAeSwpZdqocI2&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYEhdJ1raXi%2FCrzi%2FKEqmqGSv5PEoCmwKknm7kAb7%2BKNuQSmrIhyceM6lgM6LkY1iEVP7f3R%2F35fwwia41wg0vN%2BEmJbO3BR1m25ggMAxLBxQGWkgcLgNmc5JTpcpvuYK4aNDVvbf5jHONcp4zhrp7FgZGj67CcaL7J0VDgdseZC0TEDQrerqpJkvm6P1VKgA7KIiIyIoxkiLi5cOUfNKtKlC2Mri6InBEv5TrQr%2F8Vh6QIthLGp8QTG%2BK%2BcSHrUmQqtSEAYBnYcwcSbnzOUePD,https://i.ebayimg.com/images/g/QpwAAeSwpZdqocI2/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Full Armor Gundam (Gundam Thunderbolt Ver.) HG GT 1/144 Model Kit - US,42.95,0.0,False,USD,New,https://www.ebay.com/itm/177755063204?_skw=gundam&hash=item29630703a4:g:PIoAAeSwWXhpXy0Y,https://i.ebayimg.com/images/g/PIoAAeSwWXhpXy0Y/s-l225.jpg
gundam,cards,eBay,marketplace,us,Resource EB01 Release Event Winner Promo Foil Card 056 (Garrod/Gundam X) SEALED,8.49,0.0,False,USD,Ungraded,https://www.ebay.com/itm/236961901015?_skw=gundam&hash=item372c07a9d7:g:znsAAeSwo9lqZIGf,https://i.ebayimg.com/images/g/znsAAeSwo9lqZIGf/s-l225.jpg
gundam,cards,eBay,marketplace,international,Domon Kasshu R GD05-097 Promo V Jump Toyotaro  Gundam Card Game Japanese,7.13,0.0,False,USD,Ungraded,https://www.ebay.com/itm/366623364101?_skw=gundam&hash=item555c749405:g:uIwAAeSwS8tqiqax,https://i.ebayimg.com/images/g/uIwAAeSwS8tqiqax/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hobby RB-79 Ball Gundam MS 08th Team MG 1/100 Model Kit USA Seller,36.95,0.0,False,USD,New,https://www.ebay.com/itm/147491802099?_skw=gundam&hash=item2257324bf3:g:WZYAAeSwxONqoXLh,https://i.ebayimg.com/images/g/WZYAAeSwxONqoXLh/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hobby Gundam Wing Gundam Heavyarms Ver EW MG 1/100 Model Kit USA Seller,52.95,0.0,False,USD,New,https://www.ebay.com/itm/137669937180?_skw=gundam&hash=item200dc4881c:g:QxQAAeSw8QFqo3Nw,https://i.ebayimg.com/images/g/QxQAAeSw8QFqo3Nw/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Gundam AGE-1 Titus MG 1/100 Scale Model Kit USA Seller,46.95,0.0,False,USD,New,https://www.ebay.com/itm/137050616399?_skw=gundam&hash=item1fe8da724f:g:xSQAAeSwvAxqn1~t,https://i.ebayimg.com/images/g/xSQAAeSwvAxqn1~t/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Gundam Build Fighters Build Gundam MK II HG 1/144 Scale Model Kit,39.95,0.0,False,USD,New,https://www.ebay.com/itm/137691215133?_skw=gundam&hash=item200f09351d:g:WIcAAeSw5RdqmhWo&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZRAZdAsDMEfOCpvErwVQuZNqZ8EOJmO0cfA%2FdXxXbJJFdI0PpP3ZKPJ7BDEnNhKWq4zgKQxP490HUz4i4f2nuQIGGFJSyqSNIFNDh8itSpUOFOzaJjbmyKTDibxI69LzpGB%2BC6OSKqu4cB8q2Ylksa%2F8GcXrXFk3GqpFTNmX55GRgl6SCGkTNTOjxYkA%2FksrvuQjEAEOuc9IcAn5RMtOQqlzKrUvyowUV6a%2FRqiGGa8I2qpYVgjpVwlK0TCNA7qijliL4KYrcZMdEH1zW%2BiAaD,https://i.ebayimg.com/images/g/WIcAAeSw5RdqmhWo/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,MOBILE SUIT GUNDAM SEED DESTINY 50 Episodes TV Complete Series  DVD English,37.99,8.5,False,USD,New,https://www.ebay.com/itm/323719114492?_skw=gundam&hash=item4b5f29aefc:g:pu0AAOSw0Khce434&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZW6v%2B1qUBuyfhNI2P3KMK6tQ%2BAIC7iRJFYVH%2FS6pzQyV5DeFXasVHOpVYxmbhRz%2Fklujq1l%2BtNxWkzsuxgYhfd3vV1G8WrdJ5%2BfrYsf47rVYU%2FWySW0ILAohVbOyPfOGAQu5JdoiVxJbHZp27ZZwzdCU149vUN5GnWqDIXKnwqe23Bx1YfLHCly6GugSARpg36%2BbLgsLDcvhTk0FDTx6WuUplOOtDHYE%2B9xKSVU8eTLtfJanIOcVqORQtvWajPbkHLLL8VbhQdIeytOOmR3a21,https://i.ebayimg.com/images/g/pu0AAOSw0Khce434/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"#6 Z'Gok Mobile Suit Gundam, Bandai Hobby HGUC 1/144",12.0,0.0,False,USD,New,https://www.ebay.com/itm/178251688855?_skw=gundam&hash=item2980a0eb97:g:eFEAAeSwBsFqO~It,https://i.ebayimg.com/images/g/eFEAAeSwBsFqO~It/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"#89 MS-18E Kampfer Gundam 0080, Bandai Hobby HGUC",26.0,0.0,False,USD,New,https://www.ebay.com/itm/177706640897?_skw=gundam&hash=item2960242601:g:UxgAAeSwQERqO~Is,https://i.ebayimg.com/images/g/UxgAAeSwQERqO~Is/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,BAN2156349 Bandai MG Gundam AGE-2 Normal 'Gundam AGE',35.99,0.0,False,USD,New,https://www.ebay.com/itm/117307586146?_skw=gundam&hash=item1b5013b662:g:M0MAAeSw-1dqWmU0,https://i.ebayimg.com/images/g/M0MAAeSw-1dqWmU0/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"RX-78-2 GUNDAM Ver.KA, Bandai Hobby MG",37.0,0.0,False,USD,New,https://www.ebay.com/itm/188555189219?_skw=gundam&hash=item2be6c3dbe3:g:DBcAAeSwOUVqO~IA,https://i.ebayimg.com/images/g/DBcAAeSwOUVqO~IA/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,#19 Gundam Astray Red Frame Gundam SEED Astray Bandai Hobby RG 1/144 Model Kit,34.0,0.0,False,USD,New,https://www.ebay.com/itm/128058920032?_skw=gundam&hash=item1dd0e80c60:g:qKAAAeSwzMRqmQse,https://i.ebayimg.com/images/g/qKAAAeSwzMRqmQse/s-l225.jpg
gundam,cards,eBay,marketplace,us,Gundam ENGLISH GD04 Phantom Aria Booster Box SEALED,129.49,0.0,False,USD,New/Factory Sealed,https://www.ebay.com/itm/178463353121?_skw=gundam&hash=item298d3ea921:g:1qIAAeSw61RqmOvb,https://i.ebayimg.com/images/g/1qIAAeSw61RqmOvb/s-l225.jpg
gundam,model_kit,eBay,marketplace,international,Gundam Base Fukuoka Limited RG 1/144 RX-93ff ν Gundam plastic model Kit Japan,71.99,0.0,False,USD,New,https://www.ebay.com/itm/394085206840?_skw=gundam&hash=item5bc14f0b38:g:2iQAAOSw8GRnLO16,https://i.ebayimg.com/images/g/2iQAAOSw8GRnLO16/s-l225.jpg
gundam,other,eBay,marketplace,us,Bandai Namco Gundam Universe 00 Raiser GU-23 GN-0000 GNR-010 Action Figure (READ,26.59,0.0,False,USD,New,https://www.ebay.com/itm/168523454461?_skw=gundam&hash=item273cc7d7fd:g:wHUAAeSw6AZqRZGx,https://i.ebayimg.com/images/g/wHUAAeSw6AZqRZGx/s-l225.jpg
gundam,other,eBay,marketplace,international,Bandai PG UNLEASHED RX-93 Nu Gundam Model Genuine Replacement Parts,85.0,9.99,False,USD,New,https://www.ebay.com/itm/407051228833?_skw=gundam&hash=item5ec624d6a1:g:SOUAAeSwRUJphsRp&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGb0FWK3ntK1zdfBuiMWweKLCVZDyfCp48SxvhIgXCheH13uIa0ZTP627vOeE7hkVzGh9LOZdutPngaGlbdCXj5LbHTPezxQ2t6Kb%2Fvw3Bc%2BbKo6qWyKz%2FPgagKZPHLd5TUPnlHDhPmeay9QEeoqI%2F7JVM3sRYx5imsQTSFHTuBxEV2xMMRL7UfJNqTDyOT%2F75va%2BS9f%2BI5HDVynOFIwq2qmaUzLfpP8Siql6tn7LWRu8Ll0JL9xc94qGo4%2FOEdisSgrpug6jtrMCXl3%2F3kCr%2FRm,https://i.ebayimg.com/images/g/SOUAAeSwRUJphsRp/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai HGUC MS-18E Kampfer Gundam Model Kit 1/144 Scale Sealed. Box Has Wear.,27.99,0.0,False,USD,New,https://www.ebay.com/itm/128062924780?_skw=gundam&hash=item1dd12527ec:g:dkkAAeSw7dJqg8Pr&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYrhq44aMAMR4QPVkbcBCCl5BLswVTm2fYBdL8o%2FFMeRW9A8s9qsVbpgU%2FVxFUT7l0BRVNOk4UaEmrn%2BTUdbqgbhy%2FRmOkjiY3UM2LINpt%2BWca%2BxX524dWovY3qj8d82zwwtfm9lY84DrAI%2F3GPNier%2FgXNwrzSwXZ9WDYnLWQfMH9qDBrA%2FhitvVlvz7ma6%2FCzMpRqhJ3XOZqF43IY5Op5Ep93NVzL67gvc%2BKQuWSRQ20bm95UNgPoj0O3GrsGEBtfDRUY9gEXU%2BzgKidqtcy2,https://i.ebayimg.com/images/g/dkkAAeSw7dJqg8Pr/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai HGUC MS-18E Kampfer Gundam Model Kit 1/144 Scale Sealed. Box Has Wear.,27.99,0.0,False,USD,New,https://www.ebay.com/itm/128062924780?_skw=gundam&hash=item1dd12527ec:g:dkkAAeSw7dJqg8Pr&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYrhq44aMAMR4QPVkbcBCCl5BLswVTm2fYBdL8o%2FFMeRW9A8s9qsVbpgU%2FVxFUT7l0BRVNOk4UaEmrn%2BTUdbqgbhy%2FRmOkjiY3UM2LINpt%2BWca%2BxX524dWovY3qj8d82zx4m9WTWO2msyTGqLdEKQFVUHyrxk0tvlpbBxCs6eIAVdTJqoTsrCN9be%2FqhZqrcLTkdBzgIl8MWm5clLrDdrxVSEHQVIaw7yOJLJdvT3ytAcgVC%2B%2B8HZ4mNhtFPdbWOs0CIWp%2FoNkrICPVb1ttEI2i,https://i.ebayimg.com/images/g/dkkAAeSw7dJqg8Pr/s-l225.jpg
gundam,model_kit,eBay,marketplace,international,Bandai MG 1/100 PLAN303E Deep Striker Gundam Sentinel Model Kit NEW Japan,320.0,0.0,False,USD,New,https://www.ebay.com/itm/406994296811?_skw=gundam&hash=item5ec2c01feb:g:t9QAAeSwYelqVdQf&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaE9a8hQW8HAByQ3fd%2FkeFMxb1excA2S09%2F6YNIq73NXkb4LhWLqXG3PfgRR1IWx2NsKiqDSCSN4Pd9N9jvUttfrb0DmbAhraYy4uaqW4nbnFH7aP%2BrKMS3gMuDCYr4jtqagqru5V%2BMHp3flph6K2Xo%2Fpa69ypYZ9IB4sR7Yc0EoCNwjT%2FvN2Cqg38I%2FusSWQxBteVJmQXlokohRaO8qrlsPV3fanfKVEDGCfrmh1bl4kIiFlD34Qf86gDcF2JSobhxX%2FzkkVClomgsj%2FA%2Bp6c8,https://i.ebayimg.com/images/g/t9QAAeSwYelqVdQf/s-l225.jpg
gundam,model_kit,eBay,marketplace,international,Bandai Mobile Suit Gundam Wing Hero Collection 7-Figures Pilots Set Toy W 2002,39.9,25.6,False,USD,New,https://www.ebay.com/itm/115920289497?_skw=gundam&hash=item1afd633ed9:g:eWsAAOSwnNBXYP-M&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbrMuQjozEQ%2Fbg%2F5XtTmAPsPwu%2Ff7Hk8qL8Urx9JlYqoQQjdOBWjH0%2BTbzMPDP22jf9OUm%2B7kvtYrzlWZzR3pOSQIHmzW4uN40gyCppf2Zpf755kTiohNvXWo6E0HZoRskbOcSUbh6GzWxWX89tG6K3WOI23kFXQxLEz0nKRAiWIneCCTsjVvDZ9zhSkhdQvqkSx2lbkDfx6JgNlyZbZeyTWt6TGc6XrV5QEyR8YXdL%2FDmYhvSqf0RRzfuVoABbCP5hLWeH%2BSkk0KTj074KUjap,https://i.ebayimg.com/images/g/eWsAAOSwnNBXYP-M/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"Gundam 0080 #13 Zaku II FZ, Bandai RE/100 [New Toy] Figure, Collectible",43.61,0.0,False,USD,New,https://www.ebay.com/itm/398378895260?_skw=gundam&hash=item5cc13b879c:g:D2YAAeSw14xqoesv&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYp38ahTmoO58bJiw1%2FC5thnI09iNjpEvn%2B54%2FL%2FBn0%2BR%2BqNrZRs6IZHCBHHNuw6Zg0vUv5tp1q4xI4cszLXSRNEM1%2FbPLjN0pqMCEnTZMYNPNu6ZG5D%2FaHfSoGJezjWVit0d665%2BAFBuj0OrMXbh5Oy0dfGa8TTOH2qu%2BD27%2FnegErUu7Snd7LFZtX9mInuxn5SQgyGOSSihc1J0olgxhglUaiBxuPrXIMkl5JEISIyvBfKrOsr2dUlcgeW1OTbgkwQdSbdKeG4Bcud5GfgXug,https://i.ebayimg.com/images/g/D2YAAeSw14xqoesv/s-l225.jpg
gundam,model_kit,eBay,marketplace,international,Bandai Gundam G-Frame FA-09 RX‑105 Ξ Xi Gundam Gundam Set 11cm Action Model kit,53.0,8.0,False,USD,New,https://www.ebay.com/itm/800612160760?_skw=gundam&hash=itemba683414f8:g:lhoAAeSwptdqmtdL,https://i.ebayimg.com/images/g/lhoAAeSwptdqmtdL/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Gundam 00 GNX-603T GN-X Drive[T] MG 1/100 Model Kit USA Seller,52.95,0.0,False,USD,New,https://www.ebay.com/itm/137505586866?_skw=gundam&hash=item2003f8beb2:g:DLEAAeSwTf9qozrf,https://i.ebayimg.com/images/g/DLEAAeSwTf9qozrf/s-l225.jpg
gundam,other,eBay,marketplace,us,GSI Creos Gundam Marker Sets of Six. 13 Different Sets Buy Two Or More And Save ,21.99,0.0,False,USD,New,https://www.ebay.com/itm/154779592250?_skw=gundam&hash=item240995263a:g:1hUAAOSwPHJh04-x,https://i.ebayimg.com/images/g/1hUAAOSwPHJh04-x/s-l225.jpg
